income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,cab_requests,married_cd,bar_no,neighbor_income,age,client_segment,sect_empl,fam_adult_size,children_no,tenure_mts,tenure_yrs,claims_no,claims_am,nights_booked,shop_am,score_pos,score_neg,male,female,cash/debitcard_use,creditcard_use,not_insured,insured,no_spa,spa,no_empl,empl,no_sport,sport,no_marketing_perm,marketing_perm,no_dining,dining,no_presidential,yes_presidential,no_prev_stay,perv_stay,no_prev_all_in_stay,yes_prev_all_in_stay,no_divorce,yes_divorce,no_company_card,company_card,no_shop_use,yes_shop_use,not_retired,yes_retired,no_gold_status,yes_gold_status,outcome_damage_inc
1833.0,8.0,2915.0,0.0,0,4500.0,10,1,4,26429.0,60,2,0,2,0,563,47,0,0.0,64,0,0.6807187038027174,0.9661915741041986,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3574721716126936
227.0,0.0,1620.0,0.0,0,0.0,9,0,0,23758.0,46,0,0,2,2,278,23,1,0.0,2,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.629271167200787
2787.0,1076.0,2041.0,0.0,0,0.0,7,1,9,42801.0,55,1,0,3,0,125,10,0,0.0,1,0,0.9717057994230456,0.9232440078783052,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.42479207717826517
318.0,0.0,1734.0,25.0,1,1500.0,6,1,1,31830.0,47,1,0,2,0,341,28,0,0.0,52,0,0.4518512174891655,0.3407479075257896,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7124736923032793
1866.0,56.0,7135.0,0.0,0,2500.0,4,1,0,22823.0,52,2,0,2,0,411,34,0,0.0,50,0,0.0,0.0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2469807601626885
227.0,0.0,1620.0,0.0,0,0.0,5,1,0,32399.0,36,2,0,3,0,242,20,0,0.0,26,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5632337525086638
227.0,0.0,1620.0,0.0,0,0.0,10,1,6,33268.0,41,1,0,2,0,26,2,0,0.0,4,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7632470961534459
270.0,0.0,1636.0,0.0,0,0.0,2,1,3,28936.0,35,1,1,3,0,477,40,2,0.0,1,0,0.6102187588192087,0.0210921239296316,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7568114731639383
976.0,2459.0,4918.0,0.0,3,12500.0,9,1,11,30790.0,35,1,0,3,1,253,21,0,0.0,154,0,0.2899033175712623,0.9161277696215954,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3985907019263415
433.0,0.0,6071.0,0.0,2,15000.0,5,1,5,28832.0,27,1,0,3,0,207,17,0,0.0,28,6,0.5216480562152028,0.6968217042993441,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5605885952198686
227.0,0.0,1620.0,0.0,0,0.0,8,1,5,38595.0,34,0,0,2,0,278,23,0,0.0,2,0,0.0,0.9318244743646006,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7199527271351972
248.0,9.0,1624.0,0.0,0,0.0,6,1,3,43621.0,25,1,0,1,0,304,25,0,0.0,4,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6010070329871814
227.0,0.0,1620.0,0.0,0,0.0,2,1,4,16926.0,43,1,0,2,3,296,25,0,0.0,4,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6575002722198048
3211.0,3115.0,3115.0,0.0,0,5000.0,6,1,12,27951.0,58,3,0,1,0,473,39,0,0.0,34,8,0.7084748441364266,0.6048258712665396,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2876961160367303
4014.0,3158.0,3158.0,42.0,1,15000.0,1,1,6,21641.0,35,2,0,3,3,469,39,0,0.0,68,7,0.5869165506195878,0.9153431054994418,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.29167161321185
227.0,0.0,1620.0,0.0,0,0.0,6,1,3,20222.0,27,1,0,3,0,77,6,0,0.0,40,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7831221588151223
227.0,0.0,1620.0,0.0,0,0.0,1,1,5,35859.0,58,1,0,2,0,237,20,0,0.0,4,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.742297783780907
2935.0,981.0,2019.0,0.0,0,750.0,7,1,7,32858.0,22,1,0,2,0,295,25,0,0.0,3,0,0.1088205393626188,0.3319501159433767,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5368099969417511
1650.0,552.0,1807.0,0.0,0,5000.0,4,1,7,31897.0,23,1,0,3,0,162,14,0,0.0,43,0,0.0,0.0,0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4055312318811309
2113.0,2259.5,4519.0,0.0,0,0.0,2,1,9,31177.0,57,2,0,1,0,242,20,0,0.0,1,0,0.6635865395057989,0.642100032874082,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.4036194921010074
556.0,110.0,1694.0,0.0,0,0.0,8,1,1,25482.0,16,1,1,3,1,264,22,0,0.0,4,0,0.0343371787065854,0.4479005340075694,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5721531941229498
234.0,1011.0,2022.0,0.0,2,15000.0,6,1,5,33548.0,41,1,0,3,2,523,44,0,0.0,134,0,0.7605752201363764,0.4807453851793201,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5352814547900714
4528.0,796.0,6679.0,0.0,0,3500.0,6,1,2,33060.0,24,2,0,2,0,334,28,1,0.0,4,0,0.0,0.0,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4203186948531231
453.0,0.0,1859.0,0.0,0,0.0,0,1,1,39695.0,48,1,0,3,0,396,33,2,0.0,4,0,0.6674018219964082,0.8526194444484789,1,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6613638667040372
16552.0,127.0,41127.0,0.0,0,7000.0,8,0,6,32640.0,72,3,0,1,0,324,27,0,0.0,47,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5004523426428249
230.0,1.0,1636.0,0.0,0,0.0,7,0,8,31652.0,52,1,0,2,0,163,14,0,0.0,3,0,0.0957023676951125,0.2409239717504528,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.49833769441645054
227.0,0.0,1620.0,0.0,0,4500.0,10,1,7,31362.0,23,1,0,3,0,7,1,0,0.0,4,0,0.8901595320623348,0.6570680349467709,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5126536880884629
601.0,1007.0,2014.0,184.0,1,15000.0,9,1,3,23881.0,33,1,0,3,0,269,22,0,0.0,26,7,0.7582864347484987,0.3950784749747689,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4138253000193627
1259.0,0.0,2457.0,0.0,0,8000.0,9,1,2,31520.0,41,2,0,3,1,399,33,0,0.0,4,8,0.5785613064317645,0.2593761669255283,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5420402085243151
2359.0,687.0,2006.0,0.0,0,2500.0,9,1,8,25926.0,66,1,0,1,0,575,48,0,0.0,13,0,0.8596308974648625,0.3310447958727469,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5249931371280311
622.0,86.0,1766.0,0.0,0,2500.0,6,1,8,46844.0,17,1,0,2,0,230,19,0,0.0,2,5,0.5081336607675165,0.1595180772975007,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5935927704436244
9722.0,3609.0,6246.0,0.0,0,8000.0,5,1,9,26964.0,64,2,0,1,0,333,28,0,0.0,39,0,0.0441910772674347,0.1584703932134636,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.45895399048130364
227.0,0.0,1675.0,1802.0,1,15000.0,1,1,7,37646.0,38,1,0,3,0,233,19,1,0.0,10,0,0.47139080305384,0.9478969669310264,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6703191533732591
964.0,93.0,2016.0,0.0,0,0.0,3,1,4,46036.0,30,1,0,3,0,205,17,0,0.0,4,0,0.3137929960695763,0.0864307341923022,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5560216122844452
233.0,1.0,2088.0,0.0,0,3000.0,1,1,6,16799.0,32,1,0,3,0,15,1,0,0.0,15,0,0.0,0.0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4105756901691773
836.0,810.5,1621.0,0.0,0,0.0,7,1,9,41596.0,22,0,0,2,0,3,0,0,0.0,4,0,0.6115584047584416,0.5483606182771588,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.38399491855480916
227.0,0.0,1653.0,0.0,0,0.0,9,1,8,27488.0,23,1,0,2,0,9,1,0,0.0,4,0,0.7705532377095224,0.4710773160595439,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6056103349665811
227.0,0.0,1621.0,0.0,0,0.0,8,1,5,32676.807933194155,54,1,1,2,0,94,8,0,0.0,3,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7408490599705078
13853.0,2386.0,7623.0,0.0,0,0.0,11,1,8,53732.0,55,3,0,2,0,375,31,0,0.0,4,7,0.0147012260074244,0.8474847636496367,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.41676480881120376
725.0,1087.0,2174.0,0.0,0,0.0,10,1,11,43039.0,46,1,0,2,0,410,34,0,0.0,1,0,0.0,0.0,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4123163878646137
2046.0,756.0,1674.0,0.0,0,0.0,6,1,0,32322.0,40,4,6,3,4,404,34,0,0.0,2,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5907660988135232
227.0,810.0,1620.0,0.0,0,0.0,10,1,5,34577.0,32,0,0,3,0,278,23,0,0.0,2,0,0.0,0.8984907442752136,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4816047039404656
227.0,0.0,1620.0,0.0,0,0.0,1,1,2,41693.0,62,1,0,1,0,170,14,0,0.0,4,0,0.5687163216209936,0.4159036267458326,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6590207330368553
3725.0,41.0,4455.0,41.0,1,3500.0,3,1,2,33332.0,55,2,0,2,0,563,47,0,0.0,38,0,0.0,0.0,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.44763251664775766
2301.0,96.0,5045.0,366.0,1,15000.0,5,1,11,37433.0,46,2,0,2,3,293,24,1,0.0,65,8,0.1677879958624228,0.1485850572096215,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.541366199107357
7437.0,364.0,9443.0,0.0,0,3000.0,6,0,8,30205.0,59,2,0,1,0,384,32,0,0.0,47,8,0.0602663380707311,0.152690889374414,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5002045267034542
2280.0,1949.0,1949.0,0.0,0,0.0,11,0,9,27725.0,45,1,0,2,1,242,20,0,0.0,4,0,0.5154147632829611,0.9234939979653016,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.46063138871120324
19858.0,378.0,26884.0,0.0,0,13000.0,4,1,12,35812.0,61,3,0,1,0,187,16,2,0.0,153,0,0.3606576063942439,0.9423138209842457,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.43230513253461894
252.0,10.0,2339.0,0.0,0,0.0,2,1,7,29441.0,22,1,0,1,1,73,6,0,0.0,12,0,0.566921892275728,0.6585996643543285,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3948055600409717
25432.0,5395.0,29577.0,0.0,0,2500.0,2,1,6,32519.0,72,3,0,1,0,386,32,0,0.0,16,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.49922046214627197
472.0,102.0,1662.0,0.0,0,0.0,2,1,6,29786.0,53,1,0,2,0,242,20,0,0.0,4,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5362409503028095
265.0,0.0,1641.0,0.0,0,2500.0,8,0,6,30320.0,44,1,0,1,0,202,17,0,0.0,3,0,0.7537332214677449,0.5282613913538262,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5926950987351278
227.0,0.0,1656.0,619.0,1,10000.0,1,1,4,33238.0,37,1,0,3,3,384,32,0,0.0,45,0,0.5196566731877654,0.2623633959740826,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.547621046998258
227.0,0.0,1620.0,0.0,0,0.0,5,1,5,37632.0,61,0,0,1,0,278,23,0,0.0,4,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7484961272671433
707.0,163.0,4296.0,0.0,0,13000.0,2,0,6,33137.0,46,1,0,2,0,255,21,0,0.0,28,0,0.2306430189455481,0.3738302024049647,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.462330230487379
853.0,971.5,1943.0,0.0,0,0.0,2,1,3,31676.0,23,1,0,2,1,130,11,0,0.0,17,6,0.5051644317838149,0.6577345362882667,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3966260254242648
2070.0,17.0,3046.0,0.0,0,2500.0,4,0,7,31981.0,46,3,0,2,1,325,27,5,1682.0,157,0,0.2089159161212177,0.4442732209623253,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4657880917729332
422.0,32.0,1667.0,0.0,0,0.0,6,0,5,32937.0,50,1,0,1,0,255,21,0,0.0,30,0,0.0,0.0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.48379213674898525
231.0,0.0,3920.0,0.0,0,0.0,1,1,9,32339.0,24,1,0,2,0,4,0,0,0.0,5,0,0.0,0.0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6740392748470618
238.0,821.5,1643.0,0.0,0,0.0,8,1,6,32676.807933194155,31,1,0,2,0,224,19,0,0.0,2,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6496107557278209
11586.0,843.0,17769.0,1933.0,1,0.0,1,1,6,33064.0,53,3,4,2,0,671,56,0,0.0,90,7,0.4667563060838918,0.4097355269281689,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.674134381929281
958.0,0.0,2229.0,0.0,0,0.0,10,1,6,33065.0,62,3,0,2,0,350,29,0,0.0,29,8,0.3402049729769443,0.3161764094582934,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7842151308523725
3392.0,2447.0,2447.0,0.0,0,15000.0,2,1,8,47363.0,66,2,0,1,0,324,27,0,0.0,16,0,0.9947759253544588,0.7241865354024969,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.4549645393712332
823.0,204.0,1789.0,0.0,0,3500.0,1,1,7,26338.0,62,2,0,1,0,413,34,0,0.0,26,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5838567838289714
4783.0,826.0,3863.0,0.0,0,0.0,10,0,8,31264.0,76,2,0,1,0,539,45,0,0.0,25,0,0.3183563599201868,0.0333730924397468,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.48229717001591893
227.0,0.0,1620.0,0.0,0,0.0,6,1,1,29063.0,31,1,0,2,0,133,11,0,0.0,4,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6706874358209464
