income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,cab_requests,married_cd,bar_no,age,client_segment,sect_empl,fam_adult_size,children_no,tenure_mts,tenure_yrs,claims_no,claims_am,nights_booked,shop_am,outcome_profit,outcome_damage_amount,score_pos,score_neg,male,female,cash/debitcard_use,creditcard_use,gluten_tolerant,gluten_intolerant,lactose_tolerant,lactose_intolerant,not_insured,insured,no_spa,spa,no_empl,empl,no_sport,sport,no_marketing_perm,marketing_perm,no_dining,dining,no_presidential,yes_presidential,no_prev_stay,perv_stay,no_prev_all_in_stay,yes_prev_all_in_stay,no_divorce,yes_divorce,no_company_card,company_card,no_shop_use,yes_shop_use,not_retired,yes_retired,no_gold_status,yes_gold_status,no_outcome_damage,outcome_damage
847.0,200.0,1788.0,0.0,0,750.0,3,1,7,21,1,0,2,0,26,24,0,0.0,25,0.0,1010.7,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2462.0,461.0,2817.0,234.0,1,10000.0,9,1,4,46,2,0,2,2,63,48,1,0.0,41,5142.241308785196,1828.86,719.48,0.4308994290479079,0.4452263476037617,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
427.0,830.5,1661.0,0.0,0,0.0,7,1,5,16,1,0,3,2,27,45,0,0.0,48,0.0,1857.01,834.3,0.6823185848085156,0.23855401741890997,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1649.0,172.0,3168.0,0.0,0,2500.0,7,0,4,45,1,0,2,0,106,30,0,0.0,42,2946.0409824297544,1867.61,1204.8,0.5583866777445098,0.5426720482581026,1,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
227.0,0.0,2947.0,1148.0,3,1500.0,10,1,0,41,1,1,3,2,186,16,0,0.0,64,0.0,1285.47,0.0,0.6577993369227618,0.8729802862938181,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
5411.0,394.0,2554.0,0.0,0,0.0,8,1,7,36,2,0,2,0,233,41,0,0.0,4,0.0,1095.3,422.6,0.8447866967239998,0.3032338951502611,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6192.0,76.0,9652.0,0.0,0,0.0,2,1,5,69,2,0,1,0,124,32,0,0.0,4,0.0,4399.46,0.0,0.5240673321552408,0.4590255347334227,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1961.0,366.0,2460.0,0.0,0,15000.0,11,1,31,34,2,0,3,2,37,24,0,0.0,179,0.0,1606.81,463.05,0.9507913280860107,0.8063731418080137,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
227.0,0.0,1620.0,0.0,0,0.0,9,0,1,65,1,0,1,0,103,9,0,0.0,4,0.0,1742.04,0.0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
31944.0,16492.0,32984.0,0.0,0,15000.0,2,1,7,71,3,0,1,0,128,11,0,0.0,44,0.0,2148.77,0.0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
604.0,0.0,3089.0,0.0,0,0.0,10,1,8,29,1,0,3,0,247,21,0,0.0,17,0.0,657.73,969.5,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
7088.0,794.0,11697.0,0.0,0,8000.0,5,1,4,51,1,0,3,3,159,56,2,0.0,126,0.0,1593.73,0.0,0.9255291913733618,0.8582490600721968,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
303.0,22.0,1643.0,0.0,0,0.0,8,1,8,21,1,0,1,0,77,6,0,0.0,4,0.0,1749.79,508.7,0.3041640116705244,0.35279732114469625,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
726.0,1100.5,2201.0,0.0,0,0.0,7,0,4,59,1,0,1,0,214,18,0,0.0,4,1334.5409712305634,3304.63,0.0,0.3036003846264771,0.6390090521973633,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1677.0,461.0,10255.0,0.0,2,8000.0,10,1,6,33,1,0,2,0,198,38,2,664.0,104,0.0,1362.04,855.58,0.0,0.0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
329.0,2052.5,4105.0,636.0,2,5000.0,10,1,7,44,1,0,2,0,113,9,0,0.0,22,0.0,1343.49,748.67,0.986324340750724,0.8456602342610936,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
227.0,0.0,1826.0,0.0,0,3000.0,2,1,3,42,1,0,2,0,166,14,0,0.0,14,0.0,763.43,0.0,0.474198328229474,0.4690029264542012,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,0.0,1666.0,0.0,0,0.0,4,1,4,47,1,0,2,0,17,22,1,443.0,4,0.0,1773.34,0.0,0.0,0.6746619095284804,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1163.0,2.0,8523.0,0.0,2,7000.0,10,1,4,38,1,0,3,3,60,26,0,0.0,57,0.0,1056.79,752.04,0.5991379350763452,0.5498254749373692,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
234.0,0.0,3282.0,3048.0,3,8000.0,6,0,3,27,1,0,3,0,29,24,0,0.0,46,0.0,1580.28,1036.22,0.192212963704759,0.4961393443336061,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
3026.0,1045.0,2235.0,0.0,0,3500.0,6,1,2,63,1,0,1,0,111,52,0,0.0,17,0.0,1709.36,0.0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
232.0,2.0,1621.0,0.0,0,0.0,7,0,4,67,1,0,1,0,94,29,0,0.0,4,0.0,2017.72,513.79,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
227.0,0.0,1620.0,0.0,0,0.0,3,1,1,60,0,0,1,0,17,22,1,0.0,3,0.0,1772.33,542.98,0.0,0.4288775035384759,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2088.0,508.0,3109.0,0.0,0,750.0,1,1,0,22,1,0,2,0,239,20,0,0.0,8,199.5732933809844,1707.52,0.0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2734.0,6231.0,12462.0,120.0,4,6000.0,3,1,3,42,4,6,3,3,249,21,3,0.0,103,0.0,1505.66,0.0,0.011428890473014493,0.4043595390382193,0,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
671.0,0.0,7490.0,0.0,0,2500.0,9,0,4,29,1,0,3,2,236,20,1,0.0,105,1581.3821569715328,1140.76,0.0,0.3634728686175365,0.5489207794275982,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,861.5,1723.0,0.0,0,0.0,4,1,7,59,1,0,1,0,246,21,0,0.0,4,0.0,1405.16,210.31,0.514245519676028,0.36766195098426063,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1604.0,9.0,2027.0,376.0,2,6000.0,10,1,7,38,1,0,3,2,10,44,0,0.0,80,0.0,1328.65,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
248.0,7.0,1661.0,0.0,0,750.0,5,1,2,19,1,0,2,0,179,15,0,0.0,15,0.0,602.33,0.0,0.6717288490334107,0.1924493285515804,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2984.0,982.0,2154.0,0.0,0,3000.0,3,0,5,40,1,0,2,0,94,29,0,0.0,54,0.0,1549.65,0.0,0.3150417173221259,0.3727823640404018,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
336.0,19.0,1663.0,0.0,0,1500.0,8,0,0,48,1,0,2,3,69,6,0,0.0,21,0.0,2653.92,774.46,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
3519.0,1382.0,2228.0,0.0,0,3000.0,6,1,5,51,2,1,3,0,114,31,0,0.0,4,0.0,1874.02,0.0,0.44882921726933844,0.05342952657149955,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
13592.0,61.0,16040.0,0.0,0,0.0,10,0,9,82,3,0,1,0,111,52,2,0.0,30,0.0,1429.01,684.17,0.5636223733281529,0.8806619625978963,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2181.0,8.0,3908.0,0.0,0,6000.0,5,1,4,72,3,0,1,0,68,27,0,0.0,49,0.0,453.86,0.0,0.7359072483230533,0.7846650012223946,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
227.0,810.0,1620.0,214.0,1,3500.0,3,1,9,51,2,0,3,0,18,23,0,0.0,4,0.0,1875.66,861.53,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
227.0,810.0,1620.0,0.0,0,0.0,8,1,9,23,1,0,1,0,45,4,0,0.0,4,0.0,1921.95,138.94,0.09124068694513796,0.18064035936890688,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
23274.0,297.0,38513.0,0.0,2,4000.0,12,1,0,58,3,0,1,0,159,56,0,0.0,67,4317.924669651404,1940.9,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1774.0,0.0,3051.0,0.0,0,10000.0,10,1,12,45,1,1,2,0,40,25,0,0.0,11,2949.693951812634,1568.8,0.0,0.47140836283856136,0.3502913823244726,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1300.0,384.0,2087.0,0.0,0,6000.0,7,1,13,25,1,0,2,0,82,28,0,0.0,45,755.7502686887877,2079.34,1216.12,0.411803405062074,0.103868335303214,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1076.0,908.5,1817.0,0.0,0,0.0,2,0,1,66,1,0,1,0,162,14,0,0.0,1,0.0,4697.71,0.0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
957.0,8.0,2513.0,0.0,0,0.0,2,1,3,57,1,0,2,0,153,34,0,0.0,3,0.0,1928.57,0.0,0.7162303821477383,0.6312048591720689,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2014.0,302.0,5308.0,1674.0,1,7500.0,12,1,13,39,4,6,3,2,213,18,0,0.0,67,4175.037713734724,1776.97,934.16,0.7432106725265948,0.8638487384126727,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
256.0,0.0,1646.0,0.0,0,0.0,4,1,6,25,1,0,2,0,41,3,0,0.0,4,0.0,2198.13,1191.84,0.15042371314596356,0.5713703708000109,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
302.0,10.0,2084.0,0.0,0,3000.0,4,1,9,46,1,1,2,0,72,27,0,0.0,12,0.0,2067.7,241.3,0.7713405838779566,0.6493250792102749,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
227.0,0.0,1620.0,0.0,0,0.0,7,1,2,33,1,0,1,0,54,5,0,0.0,3,0.0,1149.29,0.0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1087.0,319.0,1681.0,0.0,0,0.0,3,0,4,53,1,0,2,0,135,33,0,0.0,4,0.0,2290.88,496.29,0.20414425677737952,0.5502576582611467,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
227.0,0.0,1621.0,0.0,0,1500.0,4,1,9,34,1,0,2,1,45,25,0,0.0,3,0.0,3113.97,0.0,0.9355153077019912,0.7297726392666373,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
619.0,165.0,1685.0,0.0,0,0.0,9,0,6,47,1,0,3,0,38,3,0,0.0,4,0.0,1876.53,229.28,0.8333559701330594,0.2231841546308534,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
227.0,0.0,1620.0,0.0,2,10000.0,5,1,4,58,2,0,2,0,38,25,0,0.0,32,0.0,1192.06,0.0,0.063508638243294,0.10388071408016446,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
227.0,0.0,1620.0,0.0,0,0.0,9,0,3,26,1,0,1,1,197,16,0,0.0,13,0.0,1376.92,0.0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20384.0,22351.0,44702.0,0.0,0,0.0,3,1,1,56,3,0,3,2,140,33,0,0.0,15,0.0,3592.16,0.0,0.5710656615559262,0.39980577058432887,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
18677.0,7731.0,2084.0,0.0,0,1500.0,7,0,3,31,1,0,2,0,221,18,0,0.0,22,0.0,1704.98,1545.78,0.9356556117817753,0.6421064845778538,0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2328.0,0.0,6055.0,535.0,1,6000.0,6,1,13,38,1,0,2,0,113,9,0,0.0,35,1632.5665189719805,1524.63,958.99,0.1419015270369329,0.1005631817601056,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
227.0,810.0,1620.0,0.0,0,0.0,8,0,2,44,1,0,2,0,128,32,0,0.0,2,0.0,1815.38,0.0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
233.0,2.0,1651.0,0.0,0,750.0,2,1,0,17,1,0,1,0,231,19,0,0.0,3,0.0,1858.37,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2714.0,1044.0,2161.0,0.0,0,8000.0,11,1,9,32,2,0,2,0,130,11,0,0.0,1,0.0,2133.23,0.0,0.7444735345526332,0.8289799961064541,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
6926.0,1704.0,4461.0,14.0,1,0.0,8,1,6,54,2,0,1,0,79,28,2,2074.0,44,0.0,1014.76,0.0,0.723585299706314,0.7151552946379183,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,0.0,1620.0,0.0,0,0.0,6,0,9,45,0,0,2,0,17,22,0,0.0,4,0.0,2138.8,0.0,0.0,0.4757931869764608,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,0.0,1620.0,0.0,0,0.0,9,1,3,38,0,0,2,0,17,22,0,0.0,3,0.0,1272.83,0.0,0.0,0.49674427946466837,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
